Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-26 01:28 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-06-30,F:Free,,A:Normal value,109.09
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-07-31,F:Free,,A:Normal value,108.46
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-08-31,F:Free,,A:Normal value,107.82
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-09-30,F:Free,,A:Normal value,109.65
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-10-31,F:Free,,A:Normal value,112.03
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-11-30,F:Free,,A:Normal value,116.55
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-12-31,F:Free,,A:Normal value,118.53
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-01-31,F:Free,,A:Normal value,119.78
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-02-28,F:Free,,A:Normal value,120.76
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-03-31,F:Free,,A:Normal value,120.39
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-04-30,F:Free,,A:Normal value,122.95
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-05-31,F:Free,,A:Normal value,122.7
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-06-30,F:Free,,A:Normal value,124.3
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-07-31,F:Free,,A:Normal value,128.34
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-08-31,F:Free,,A:Normal value,126.33
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-09-30,F:Free,,A:Normal value,124.89
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-10-31,F:Free,,A:Normal value,126.21
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-11-30,F:Free,,A:Normal value,130.11
