date,price,logprice,return,volatility,volatility60
2012-12-20,13.5246,2.6045102494338326,-0.005486011192989526,0.01654884732713945,0.022133125124403515
2012-12-21,13.5,2.6026896854443837,-0.0018205639894488534,0.01666237002378532,0.0221512939024973
2012-12-22,13.3714,2.5931180976738135,-0.009571587770570211,0.01375560298322826,0.022135882554038897
2012-12-23,13.312,2.5886658840788526,-0.004452213594960952,0.013848701999316662,0.0221895151637442
2012-12-24,13.38,2.5937610547000824,0.005095170621229883,0.01390242714200893,0.020037831194994048
2012-12-25,13.35,2.5915163848462583,-0.0022446698538240994,0.013898011828911629,0.017820757991345224
2012-12-26,13.4679,2.6003090762638377,0.008792691417579324,0.013304639318151332,0.017834398957295414
2012-12-27,13.4217,2.596872800122819,-0.0034362761410187126,0.013282495770349057,0.017141969868562833
2012-12-28,13.4212,2.5968355463238586,-3.725379896035719e-05,0.0132343187329716,0.01707980436785385
2012-12-29,13.4,2.5952547069568657,-0.0015808393669929366,0.013203558178703478,0.016818405950861707
2012-12-30,13.45,2.598979106047848,0.003724399090982544,0.013162617937068983,0.016504840839878177
2012-12-31,13.51,2.6034301519721073,0.004451045924259045,0.013156765416855018,0.01439113946826024
2013-01-01,13.3041,2.5880722583987574,-0.015357893573349823,0.01308601437315002,0.014276246613300592
2013-01-02,13.28,2.5862591440482876,-0.0018131143504698244,0.013305280713946663,0.014410242521176765
2013-01-03,13.3979,2.5950979782576544,0.00883883420936682,0.00822610013602951,0.014354814600152333
2013-01-04,13.5,2.6026896854443837,0.007591707186729302,0.008390138672663906,0.014328219155279423
2013-01-05,13.44,2.5982353350950036,-0.004454350349380132,0.008417898400547701,0.014273857122952167
2013-01-06,13.454,2.599276459603414,0.0010411245084105403,0.007987097067509852,0.014311088543651856
2013-01-07,13.5876,2.6091576121258573,0.009881152522443148,0.007911612378446446,0.014309138277731635
2013-01-08,13.7428,2.620515050603545,0.011357438477687776,0.0081002442045266,0.014216829863775336
2013-01-09,13.77,2.6224923127405635,0.001977262137018432,0.008333224440848344,0.014244995676884085
2013-01-10,14.14,2.6490076604684267,0.026515347727863237,0.008180808934309404,0.014226088023056846
2013-01-11,14.137,2.6487954738848956,-0.00021218658353117092,0.009339445813489965,0.01448261020363091
2013-01-12,14.237,2.6558442096316086,0.007048735746713053,0.009340763999817259,0.01444133536212133
2013-01-13,14.116,2.6473089058130235,-0.008535303818585138,0.009259423073606353,0.014433479279327316
2013-01-14,14.3,2.6602595372658615,0.012950631452838035,0.009275500657519519,0.014332362280925555
2013-01-15,14.25,2.6567569067146595,-0.003502630551202035,0.008994008950313817,0.013148784019383755
2013-01-16,14.73,2.689886230474539,0.033129323759879536,0.00898776276830177,0.013178829715125311
2013-01-17,15.5,2.740840023925201,0.050953793450661866,0.010637167812639023,0.013589595524808264
2013-01-18,15.705,2.75397913299061,0.013139109065408938,0.013411948659998866,0.014866157681491708
2013-01-19,15.615,2.748231990735042,-0.0057471422555677165,0.013361940348955308,0.014842881117065783
2013-01-20,15.7,2.7536607123542622,0.005428721619220145,0.013454712506397548,0.014906492763492742
2013-01-21,16.8,2.8213788864092133,0.06771817405495106,0.013158854644999511,0.013413837097676901
2013-01-22,17.2614,2.8484727947644584,0.027093908355245055,0.017357184932423747,0.015703964538082163
2013-01-23,17.5,2.8622008809294686,0.0137280861650102,0.017701878586463726,0.015960068665889504
2013-01-24,16.896,2.827076907523851,-0.03512397340561746,0.01759466615351774,0.015995199126201357
2013-01-25,17.4,2.856470206220483,0.029393298696632097,0.01943646389602832,0.01654947883189489
